,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
238,FALSE,,35,509217,ru,Ð¥Ð¾Ñ€Ð¾ÑˆÐ¸Ð¹ Ð´ÐµÐ½ÑŒ,"Abdul, a young driver from Central Asia, forgets all his previous problems, when a pregnant Lena jumps into his yellow taxi, with her waters about to burst. First, the young man must learn to answer to the name 'Misha' (Lena is used to it), and then - deliver the baby in extreme conditions, that is - an ordinary Moscow traffic jam. Participants in the congestion, including one foreigner and one pensioner, also have to take part in the operation. 'Good Day' is the directorial debut of singer and actress Dasha Charusha in the short romantic comedy genre.",1.129,/zE4plcd9axP3EK643YqymZIJvdV.jpg,43080,Good Day,FALSE,5,1,46930.41308,73052.40283,Russian,Comedy
239,FALSE,,18,509220,en,Bitchboy,"Dark family secrets come to light, and when opportunity comes, Lukas seeks revenge.",0.6,/sYMkze5RK1jWISW1saeeRxcAIzp.jpg,42887,Bitchboy,FALSE,0,0,60798.3957,49613.05678,English,Drama
240,FALSE,/9OZ73xr3UudPw9bk4FprgBrviYC.jpg,35,146834,en,After School Special,Two high school kids mentored by a nightclub owner go on a mission to find their classmate when she is kidnapped by a secret society.,5.364,/8jk3vOYqcISvtIbhxqTmuQ57lw6.jpg,42885,After School Special,FALSE,3.3,8,61521.72909,40539.36924,English,Comedy
241,FALSE,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,87,126889,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous worldâ€”which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",62.008,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,42864,Alien: Covenant,FALSE,6.1,7377,1969.796966,73641.91392,English,Science Fiction
242,FALSE,/AeMtzbw7shxtLvwKKqeITabpTrD.jpg,10751,137116,en,Smurfs: The Lost Village,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history.",32.057,/swt9crREg1UcKgg3wGWfoFNlXOz.jpg,42817,Smurfs: The Lost Village,FALSE,6.3,1243,88529.79344,24799.67029,English,Family
243,FALSE,/cnJZFRsHGzZx5g4OukEJzmCHdba.jpg,12,218278,nl,Drawing Home,"Boston in the 1920s. A young East Coast debutante is dating the most eligible bachelor in the world, John D. Rockefeller III. Her future seems set: a dream life in the upper echelons of society. But when she least expects it, she meets a young painter from one of the most beautiful places on Earth, the Canadian Rocky Mountains. Their worlds are polar opposites. As their attraction turns their lives upside down, they soon face a universal question: Can you find ""home"" in another person?",0.6,/14bMxZh6XfIsHXx0XiLo0P5TQtP.jpg,43070,Drawing Home,FALSE,0,0,61757.1659,77850.47936,"Dutch, Flemish",Adventure
244,FALSE,/bCgWh5ZG9ZrFlxcCLty6w4JMQwX.jpg,18,291188,en,Austin Found,A woman who is fed up with her mundane lifestyle hatches a scheme to make her family instant celebrities by having her ex-boyfriend kidnap her 11-year-old daughter for a month.,3.228,/mQrwpYJ7qsAb0rjIoD117aaJPfI.jpg,42923,Austin Found,FALSE,6.5,11,97927.55697,20468.94423,English,Drama
245,FALSE,/76rh9uQWW0LmdCGe8kMwDbSbLB9.jpg,28,291276,en,Unlocked,"After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another attack is imminent. Alice soon learns that the classified information she's uncovered has been compromised...",18.343,/fBDLdEraxCBKGmOPb6pJPYiDQh1.jpg,42852,Unlocked,FALSE,6.2,926,21302.45477,11605.53646,English,Action
246,FALSE,/mSxcV9hHUwtjLWBRQRO8qtGE0C0.jpg,16,300375,en,Borley Rectory,"An animated documentary chronicling famed paranormal investigator Harry Priceâ€™s research at Borley Rectory, renowned as the â€˜most haunted house in Englandâ€™.",2.479,/486FoDLYeLF3WiTHxTlcnn3VGQv.jpg,42892,Borley Rectory,FALSE,5.3,9,19840.86761,43378.0504,English,Animation
247,FALSE,/6nadkwB1izwEQ0uXrsRDV4iEz3H.jpg,35,298037,en,McDick,When the world's worst cop is fired he becomes the world's worst private detective. For reasons unknown he finds himself the target of every criminal in town. He must overcome his incompetence and several character defects to solve the case and save his life.,2.11,/lMc80nvQPsggiyzq3c7tOEuECf5.jpg,43015,McDick,FALSE,8,5,65085.48134,45375.08586,English,Comedy
248,FALSE,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,18,316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",32.093,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,43089,The Greatest Showman,FALSE,7.9,8394,30806.6626,46161.27784,English,Drama
249,FALSE,/6fc2nrtXuySU4dH8gZ1Qv4C2RWV.jpg,12,295462,es,Acapulco La vida va,"Mariano has three reasons to invite AntonlÃ­n Fair to visit Acapulco since the last 50 years. The first one because they were his best friends during high school, the second one because he has serious intentions to find Carmen Madrigal, a woman from Acapulco who was the love of his youth, and the third one he rather not say, but it is the reason he carries a pistol and three bullets in his suitcase.",1.683,/q1kXaT7XQ1WLs3BwSYLHHnT44YW.jpg,42755,Acapulco La vida va,FALSE,6,8,69344.63449,90704.09424,"Spanish, Castilian",Adventure
250,FALSE,/z8JQ5VmlCENjQoEBp2vLP2EqGLz.jpg,18,310549,es,La lengua del sol,"Emilia and Ramiro, enjoy the simple pleasures of life. But there is something off about the general atmosphere of the loft, the city, the planet. You can sense this strangeness being present all the time. And EmiliaÂ´s and Ramiro's agreement to â€“not talk about it- is very clear. But it seems as if there is always something pushing them to bring up the subject. The Tongue of The Sun is a story of the end of our planet and how two ordinary people that live an extraordinary love generate the genesis needed to give the human race a new chance. In the mysterious alchemy that is love; lies the last hope that human beings have of transcending the inevitable end of the world.",0.953,/t87zsKyNQTmvCWFewysvAYaEue.jpg,42967,La lengua del sol,FALSE,5.5,4,19915.98276,46632.48188,"Spanish, Castilian",Drama
251,FALSE,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,16,260514,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racingâ€™s biggest stage!",92.032,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,42901,Cars 3,FALSE,6.8,4780,25429.5017,59806.20223,English,Animation
252,FALSE,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,28,297762,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,70.038,/lTAmu88GzRysbbA85ib2KB1jLGg.jpg,42885,Wonder Woman,FALSE,7.2,18163,25658.53288,61401.76722,English,Action
253,FALSE,,80,301526,en,Godzone,"Two friends try to re-unite by going on a road-trip to the forests and mountains. Their attempt to reconcile does not go easy due to the secrets they hold, and a shocking revelation ends their journey.",0.629,/eQO3RJFyaDW5WbKyzeupBshbXs1.jpg,43077,Godzone,FALSE,0,1,50633.5529,48860.28025,English,Crime
254,FALSE,/3uQh2dqjr0aNQg6dAKtdubJCkOZ.jpg,35,306943,en,The Outcasts,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",10.688,/44jotbmLRwHSIcd4wVAYCVmli8D.jpg,42839,The Outcasts,FALSE,6.2,465,87273.67095,63536.30568,English,Comedy
255,FALSE,/pSvctlyfb7Rfd3Z08KRlPijQQPV.jpg,18,308149,en,The Beautiful Ones,A retelling of Romeo and Juliet set within the Los Angeles underworld.,3.571,/kjy1obH5Oy1IsjTViYVJDQufeZP.jpg,42930,The Beautiful Ones,FALSE,6.9,6,11886.2061,81660.43434,English,Drama
256,FALSE,/eQ3lE3R8VoYZ0XRqQWwuyMBkDEn.jpg,28,302150,en,The Hunter's Prayer,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,18.298,/d5MEdS2Q1HpZyqaRZ54VrzHfq4G.jpg,42894,The Hunter's Prayer,FALSE,5.7,326,97985.14539,77602.37904,English,Action
257,FALSE,/qbTelIYzMR5DzZqcoHEAnFtBqvL.jpg,27,297160,en,XX,This all-female horror anthology features four dark tales from four fiercely talented women.,10.871,/drcIFTEIBnWI4G3OQt6rXOI8hf4.jpg,42783,XX,FALSE,4.9,364,19305.82442,86471.50152,English,Horror
258,FALSE,,10770,297172,en,Downsized,"Ebony and Michael were forced into a modern ""shotgun"" wedding after becoming teenage parents, putting their personal goals on hold in order to support their family. Amazingly, the two high school sweethearts managed to overcome the odds and establish a seemingly ideal life for themselves. However, the success that initially was meant to strengthen their family has become the very thing that is driving them apart. As a result, Michael desperately tries to hold onto everything he's worked his entire life to gain. This leads the family on an unconventional adventure to restore the faith, hope, and trust that initially brought them together.",1.4,/hbPapwuov22I5NrhOVHk4bbMAYI.jpg,42904,Downsized,FALSE,0,0,21172.91932,8790.193091,English,TV Movie
259,FALSE,/lAj5vB0r5pu9SqB1Eu0XJQ7fnhT.jpg,18,301372,en,Voice from the Stone,Verena is a nurse who arrives at an old mansion in Italy to help a young boy who has fallen silent since the sudden passing of his mother.,12.817,/6pJseCfsd90nA26Jz1HTSuyRzGz.jpg,42853,Voice from the Stone,FALSE,5.6,420,38012.40199,38138.11886,English,Drama
260,FALSE,/oLyQu5QAR1w7e8roeveNiZXS5kN.jpg,18,199734,en,5-25-77,"Alienated, hopeful-filmmaker Pat Johnson's epic story growing up in rural Illinois, falling in love, and becoming the first fan of the movie that changed everything.",6.821,/jTi6pvvK5oiBPbQ4tYv3Djh97ir.jpg,42880,5-25-77,FALSE,5,5,43576.73546,33776.65165,English,Drama
261,FALSE,,28,266014,pt,Nirvana - O Filme,VEGA is a smalltime wiseguy who teams up with the most delinquent smalltime criminals to payback BARBAS the leader of the gang that betrayed him.,0.848,/7E78xdNfylFYbtMgm69ccbuoldL.jpg,42887,Nirvana: A Gangster Odyssey,FALSE,0,0,87864.40456,9387.817081,Portuguese,Action
262,FALSE,/1HoDcETfVD3AjcmWxcCVwu5MGj8.jpg,18,269795,en,0.098611111,"A man's life is derailed when an ominous pattern of events repeats itself in exactly the same manner every day, ending at precisely 2:22 p.m.",23.955,/rj0h3RnKX5CB8X5UE1PfpMSV4MP.jpg,42915,0.098611111,FALSE,6,1302,20254.82381,87942.81264,English,Drama
263,FALSE,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,12,166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",59.554,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,42878,Pirates of the Caribbean: Dead Men Tell No Tales,FALSE,6.6,10578,29687.7944,88813.52451,English,Adventure
264,FALSE,/unLgylPrUl14nykUejZbggv1nx3.jpg,10402,226526,en,Michael Schenker Group: Live at Rockpalast,"Recorded Live At Rockpalast - Markthalle Hamburg, Germany - January 24th 1981",0.6,/mHfN5QYu19GtOoqS8OL3GPDwuGh.jpg,43014,Michael Schenker Group: Live At Rockpalast - Hamburg 1981,FALSE,0,0,70861.64243,91718.20964,English,Music
265,FALSE,/wVEDEsUFsfUC8cUeSCyPT3wzrdR.jpg,87,188924,en,Atomica,"In the near future, when communications go offline at a remote nuclear power plant isolated in the desert, a young safety inspector, Abby Dixon, is forced to fly out to bring them back online. Once inside the facility, mysterious clues and strange behaviors cause Abby to have doubts about the sanity, and perhaps identities, of the two employees onsite.",6.894,/o0fYUDBEvymij9WM3JtG1AVrgex.jpg,42811,Atomica,FALSE,4.8,71,88105.79904,50716.10413,English,Science Fiction
266,FALSE,/h32SpZLQzbohjPOermBtIbXdqEd.jpg,53,242606,en,Keep Watching,"A family imprisoned by intruders is forced to play a terrifying game of ""Kill, Or Be Killed"". As the night unfolds, the game's mysterious rules become clear, and the family realizes their nightmare is being streamed live to riveted viewers all over the world, who are compelled to KEEP WATCHING... not knowing if what they're seeing is real, or staged.",11.685,/65UjzcdXlLcDzZQEidMN58BsFzg.jpg,42859,Keep Watching,FALSE,5.1,242,50610.17062,74728.95812,English,Thriller
267,FALSE,/k44swSczAvs9HsFZoZO5m9On78w.jpg,87,264352,en,Radio Mary,"Mary (Kate Lyn Sheil) lives alone. She is waiting for something to happen in her life. Riding the elevator to work, a strange man, Hayward, grabs her shoulder and speaks to her telepathically. â€œDo you believe in magic?â€ This triggers a nervous breakdown. After a visit to the emergency room, Mary goes to stay at her sisterâ€™s house, and goes into therapy. Mary can now hear peopleâ€™s thoughts, and she starts hearing music that seems to be broadcast from her mind. Adapted by Gary Walkow from his novel of the same name.",1.443,/oUZWuzPxQpTFoDkzzTgt0Iwz2SC.jpg,43067,Radio Mary,FALSE,5,1,93167.70005,41007.95919,English,Science Fiction
268,FALSE,/wVuXWuwn5JG7SkOe0SiH56q5oBv.jpg,18,264402,es,La 4Âª compaÃ±Ã­a,"Zambrano is a young criminal with the only hope of joining the legendary prison American football team known as The Dogs of Santa Martha. His hopes end up involving him with organized crime since The Dogs, who are also known as The 4th Company, a squadron of inmates at the service of the administration that controls the jail, its vice and its privileges. Corruption and crime have no limits; they ravage the city with car thefts, bank robberies and other crimes under the auspices of the authorities, the story takes place during the LÃ³pez Portillo presidency and his men.",6.245,/wykPRhCP2kJ036kH3iiUAGFjDi5.jpg,42748,The 4th Company,FALSE,6,25,51264.05272,21207.40542,"Spanish, Castilian",Drama
269,FALSE,,,264407,es,Papagiorgio. El grande,"A magical spectacle, full of color and unique thrills. A group of animals get together to perform incredible acts. Two brothers, in spite of having the same upbringing, have taken very different paths: the elder one is filled with bitterness and fury, and the youngest has a very special gift, he can communicate with animals. They all live together in a very unique atmosphere The Pagiorgio the Great Circus. Papagiorgio reinvents the circus by turning this ancient show into something magical and extraordinary. There is a legend of a circus that travels through jungles, mountains and plains, in constant movement, leaving no trace behind; they say the show is as magnificent as nature itself.",0.6,,42969,Papagiorgio. The Great,FALSE,0,0,87243.20383,337.9041986,"Spanish, Castilian",
270,FALSE,/l8kR9ZMF9Zi1IDxsHJjITzvfBiv.jpg,,260658,ta,à®µà®¿à®´à®¿à®¤à¯à®¤à®¿à®°à¯,"Various people in different places, and dealing with diverse issues, come together and run for their lives in an unexpected situation.",1.4,/xMLB0rAWLMEc5Kc2i4q93oZFspG.jpg,43042,Vizhithiru,FALSE,5,3,38225.99952,23439.7291,Tamil,
271,FALSE,/3MSrtN9M6V8te4XYWeaO2x8EesO.jpg,28,268531,en,Captain Underpants: The First Epic Movie,"Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",29.817,/vVWwCv5WjDpddG2JsDPVPBmmP1e.jpg,42887,Captain Underpants: The First Epic Movie,FALSE,6.2,1017,65709.43289,65282.61149,English,Action
272,FALSE,/u4vzkyQFGuTJ1l2SS9jZmYZG4fr.jpg,35,207680,en,Return to... Return to Nuke 'Em High aka Vol. 2,"Following the events of Volume 1,  the mutated glee club continue their violent rampage in Tromaville. Chrissy and Lauren, two innocent lesbian lovers, must fight not only the Cretins, mutants, and monsters but also the evil Tromorganic Foodstuffs Conglomerate. Can they, and Kevin the Wonder Duck, save Tromaville High School and the world?",7.781,/2YC1JNgGGHrCXDT83UCpdcWLFmV.jpg,42750,Return to... Return to Nuke 'Em High aka Vol. 2,FALSE,6.4,138,35364.63727,62399.23765,English,Comedy
273,FALSE,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,28,263115,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",67.047,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,42794,Logan,FALSE,7.8,17309,50545.67577,90172.65776,English,Action
274,FALSE,/dyMNw0N06GgdhVhXxkxUiAqon2u.jpg,99,254642,en,German Concentration Camps Factual Survey,"On the 29th September 1945, the incomplete rough cut of a brilliant documentary about concentration camps was viewed at the MOI in London. For five months, Sidney Bernstein had led a small team â€“ which included Stewart McAllister, Richard Crossman and Alfred Hitchcock â€“ to complete the film from hours of shocking footage. Unfortunately, this ambitious Allied project to create a feature-length visual report that would damn the Nazi regime and shame the German people into acceptance of Allied occupation had missed its moment. Even in its incomplete form (available since 1984) the film was immensely powerful, generating an awed hush among audiences. But now, complete to six reels, this faithfully restored and definitive version produced by IWM, is being compared with Alain Resnaisâ€™ Night and Fog (1955).",3.361,/z60nncQ3fdMOQP7K8sduljE33rx.jpg,42741,German Concentration Camps Factual Survey,FALSE,7.7,11,68652.76945,37560.45466,English,Documentary
